movieId,avg_rating,count_rating,overall_avg_rating,title,genres,genres_array,no_of_genres
886,2.6666666666666665,6,3.262448274810963,Bulletproof (1996),Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",3
888,2.1666666666666665,3,3.262448274810963,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,"['Adventure', 'Animation', 'Children', 'Musical']",4
889,4.0,1,3.262448274810963,1-900 (06) (1994),Drama|Romance,"['Drama', 'Romance']",2
891,3.8,5,3.262448274810963,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,"['Horror', 'Thriller']",2
892,3.5384615384615383,13,3.262448274810963,Twelfth Night (1996),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
893,3.6666666666666665,3,3.262448274810963,Mother Night (1996),Drama,['Drama'],1
896,2.5,2,3.262448274810963,Wild Reeds (Les roseaux sauvages) (1994),Drama,['Drama'],1
897,3.75,2,3.262448274810963,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,"['Adventure', 'Drama', 'Romance', 'War']",4
898,4.310344827586207,29,3.262448274810963,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
899,4.074468085106383,47,3.262448274810963,Singin' in the Rain (1952),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
900,3.7083333333333335,12,3.262448274810963,"American in Paris, An (1951)",Musical|Romance,"['Musical', 'Romance']",2
901,3.0,7,3.262448274810963,Funny Face (1957),Comedy|Musical,"['Comedy', 'Musical']",2
902,3.8472222222222223,36,3.262448274810963,Breakfast at Tiffany's (1961),Drama|Romance,"['Drama', 'Romance']",2
903,4.025,60,3.262448274810963,Vertigo (1958),Drama|Mystery|Romance|Thriller,"['Drama', 'Mystery', 'Romance', 'Thriller']",4
904,4.261904761904762,84,3.262448274810963,Rear Window (1954),Mystery|Thriller,"['Mystery', 'Thriller']",2
905,4.321428571428571,14,3.262448274810963,It Happened One Night (1934),Comedy|Romance,"['Comedy', 'Romance']",2
906,4.142857142857143,7,3.262448274810963,Gaslight (1944),Drama|Thriller,"['Drama', 'Thriller']",2
907,3.5,2,3.262448274810963,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
908,4.184210526315789,57,3.262448274810963,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,"['Action', 'Adventure', 'Mystery', 'Romance', 'Thriller']",5
909,3.962962962962963,27,3.262448274810963,"Apartment, The (1960)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
910,4.01,50,3.262448274810963,Some Like It Hot (1959),Comedy|Crime,"['Comedy', 'Crime']",2
911,3.8076923076923075,13,3.262448274810963,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",5
912,4.24,100,3.262448274810963,Casablanca (1942),Drama|Romance,"['Drama', 'Romance']",2
913,4.170454545454546,44,3.262448274810963,"Maltese Falcon, The (1941)",Film-Noir|Mystery,"['Film-Noir', 'Mystery']",2
914,4.042857142857143,35,3.262448274810963,My Fair Lady (1964),Comedy|Drama|Musical|Romance,"['Comedy', 'Drama', 'Musical', 'Romance']",4
915,3.7666666666666666,30,3.262448274810963,Sabrina (1954),Comedy|Romance,"['Comedy', 'Romance']",2
916,4.0576923076923075,26,3.262448274810963,Roman Holiday (1953),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
917,3.5,2,3.262448274810963,"Little Princess, The (1939)",Children|Drama,"['Children', 'Drama']",2
918,4.1,10,3.262448274810963,Meet Me in St. Louis (1944),Musical,['Musical'],1
919,3.880434782608696,92,3.262448274810963,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,"['Adventure', 'Children', 'Fantasy', 'Musical']",4
920,3.6444444444444444,45,3.262448274810963,Gone with the Wind (1939),Drama|Romance|War,"['Drama', 'Romance', 'War']",3
921,3.388888888888889,9,3.262448274810963,My Favorite Year (1982),Comedy,['Comedy'],1
922,4.333333333333333,27,3.262448274810963,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,"['Drama', 'Film-Noir', 'Romance']",3
923,4.043478260869565,69,3.262448274810963,Citizen Kane (1941),Drama|Mystery,"['Drama', 'Mystery']",2
924,3.8944954128440368,109,3.262448274810963,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,"['Adventure', 'Drama', 'Sci-Fi']",3
926,4.229166666666667,24,3.262448274810963,All About Eve (1950),Drama,['Drama'],1
927,4.0,3,3.262448274810963,"Women, The (1939)",Comedy,['Comedy'],1
928,4.166666666666667,18,3.262448274810963,Rebecca (1940),Drama|Mystery|Romance|Thriller,"['Drama', 'Mystery', 'Romance', 'Thriller']",4
929,3.5,1,3.262448274810963,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,"['Drama', 'Film-Noir', 'Mystery', 'Thriller']",4
930,4.25,20,3.262448274810963,Notorious (1946),Film-Noir|Romance|Thriller,"['Film-Noir', 'Romance', 'Thriller']",3
931,3.8333333333333335,9,3.262448274810963,Spellbound (1945),Mystery|Romance|Thriller,"['Mystery', 'Romance', 'Thriller']",3
932,3.9375,8,3.262448274810963,"Affair to Remember, An (1957)",Drama|Romance,"['Drama', 'Romance']",2
933,4.217391304347826,23,3.262448274810963,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,"['Crime', 'Mystery', 'Romance', 'Thriller']",4
934,3.25,12,3.262448274810963,Father of the Bride (1950),Comedy,['Comedy'],1
935,3.8333333333333335,3,3.262448274810963,"Band Wagon, The (1953)",Comedy|Musical,"['Comedy', 'Musical']",2
936,4.0,6,3.262448274810963,Ninotchka (1939),Comedy|Romance,"['Comedy', 'Romance']",2
937,3.5,2,3.262448274810963,Love in the Afternoon (1957),Comedy|Romance,"['Comedy', 'Romance']",2
938,3.25,6,3.262448274810963,Gigi (1958),Musical,['Musical'],1
940,4.0,8,3.262448274810963,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,"['Action', 'Adventure', 'Romance']",3
941,3.75,2,3.262448274810963,"Mark of Zorro, The (1940)",Adventure,['Adventure'],1
942,4.333333333333333,6,3.262448274810963,Laura (1944),Crime|Film-Noir|Mystery,"['Crime', 'Film-Noir', 'Mystery']",3
943,3.9285714285714284,7,3.262448274810963,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,"['Drama', 'Fantasy', 'Romance']",3
944,4.0,3,3.262448274810963,Lost Horizon (1937),Drama,['Drama'],1
945,4.071428571428571,7,3.262448274810963,Top Hat (1935),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
946,2.5,3,3.262448274810963,To Be or Not to Be (1942),Comedy|Drama|War,"['Comedy', 'Drama', 'War']",3
947,3.75,4,3.262448274810963,My Man Godfrey (1936),Comedy|Romance,"['Comedy', 'Romance']",2
948,3.9166666666666665,6,3.262448274810963,Giant (1956),Drama|Romance|Western,"['Drama', 'Romance', 'Western']",3
949,3.9166666666666665,6,3.262448274810963,East of Eden (1955),Drama,['Drama'],1
950,3.857142857142857,7,3.262448274810963,"Thin Man, The (1934)",Comedy|Crime,"['Comedy', 'Crime']",2
951,4.392857142857143,14,3.262448274810963,His Girl Friday (1940),Comedy|Romance,"['Comedy', 'Romance']",2
952,3.625,12,3.262448274810963,Around the World in 80 Days (1956),Adventure|Comedy,"['Adventure', 'Comedy']",2
953,4.0344827586206895,58,3.262448274810963,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,"['Children', 'Drama', 'Fantasy', 'Romance']",4
954,4.083333333333333,18,3.262448274810963,Mr. Smith Goes to Washington (1939),Drama,['Drama'],1
955,3.861111111111111,18,3.262448274810963,Bringing Up Baby (1938),Comedy|Romance,"['Comedy', 'Romance']",2
956,4.0,1,3.262448274810963,Penny Serenade (1941),Drama|Romance,"['Drama', 'Romance']",2
959,3.5,1,3.262448274810963,Of Human Bondage (1934),Drama,['Drama'],1
961,4.0,1,3.262448274810963,Little Lord Fauntleroy (1936),Drama,['Drama'],1
963,3.0,1,3.262448274810963,"Inspector General, The (1949)",Musical,['Musical'],1
965,4.045454545454546,11,3.262448274810963,"39 Steps, The (1935)",Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",3
968,3.75,28,3.262448274810963,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",3
969,3.9705882352941178,34,3.262448274810963,"African Queen, The (1951)",Adventure|Comedy|Romance|War,"['Adventure', 'Comedy', 'Romance', 'War']",4
970,3.5,1,3.262448274810963,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Romance']",5
971,4.1,10,3.262448274810963,Cat on a Hot Tin Roof (1958),Drama,['Drama'],1
973,3.9,5,3.262448274810963,Meet John Doe (1941),Comedy|Drama,"['Comedy', 'Drama']",2
976,3.0,1,3.262448274810963,"Farewell to Arms, A (1932)",Romance|War,"['Romance', 'War']",2
979,3.0,1,3.262448274810963,Nothing Personal (1995),Drama|War,"['Drama', 'War']",2
981,3.0,2,3.262448274810963,Dangerous Ground (1997),Drama,['Drama'],1
982,3.0,1,3.262448274810963,Picnic (1955),Drama,['Drama'],1
984,3.5,2,3.262448274810963,"Pompatus of Love, The (1996)",Comedy|Drama,"['Comedy', 'Drama']",2
986,3.5384615384615383,13,3.262448274810963,Fly Away Home (1996),Adventure|Children,"['Adventure', 'Children']",2
987,3.0,1,3.262448274810963,Bliss (1997),Drama|Romance,"['Drama', 'Romance']",2
988,3.0,2,3.262448274810963,Grace of My Heart (1996),Comedy|Drama,"['Comedy', 'Drama']",2
990,2.9,5,3.262448274810963,Maximum Risk (1996),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",3
991,3.3181818181818183,11,3.262448274810963,Michael Collins (1996),Drama,['Drama'],1
993,3.0,1,3.262448274810963,Infinity (1996),Drama,['Drama'],1
994,4.181818181818182,11,3.262448274810963,Big Night (1996),Comedy|Drama,"['Comedy', 'Drama']",2
996,2.5,13,3.262448274810963,Last Man Standing (1996),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",4
998,3.0,3,3.262448274810963,Set It Off (1996),Action|Crime,"['Action', 'Crime']",2
999,3.0416666666666665,12,3.262448274810963,2 Days in the Valley (1996),Crime|Film-Noir,"['Crime', 'Film-Noir']",2
1003,2.5,3,3.262448274810963,Extreme Measures (1996),Drama|Thriller,"['Drama', 'Thriller']",2
1004,3.0,6,3.262448274810963,"Glimmer Man, The (1996)",Action|Thriller,"['Action', 'Thriller']",2
1005,2.1875,8,3.262448274810963,D3: The Mighty Ducks (1996),Children|Comedy,"['Children', 'Comedy']",2
1006,3.5,5,3.262448274810963,"Chamber, The (1996)",Drama,['Drama'],1
1007,2.6,10,3.262448274810963,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,"['Children', 'Comedy', 'Western']",3
1008,3.0,1,3.262448274810963,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,"['Adventure', 'Western']",2
1009,3.0555555555555554,9,3.262448274810963,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']",3
1010,3.0555555555555554,9,3.262448274810963,"Love Bug, The (1969)",Children|Comedy,"['Children', 'Comedy']",2
1011,2.9375,8,3.262448274810963,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,"['Children', 'Comedy', 'Fantasy', 'Romance']",4
1012,3.4444444444444446,9,3.262448274810963,Old Yeller (1957),Children|Drama,"['Children', 'Drama']",2
1013,3.2083333333333335,12,3.262448274810963,"Parent Trap, The (1961)",Children|Comedy|Romance,"['Children', 'Comedy', 'Romance']",3
1014,2.9,5,3.262448274810963,Pollyanna (1960),Children|Comedy|Drama,"['Children', 'Comedy', 'Drama']",3
1015,2.95,20,3.262448274810963,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,"['Adventure', 'Children', 'Drama']",3
1016,2.9,5,3.262448274810963,"Shaggy Dog, The (1959)",Children|Comedy,"['Children', 'Comedy']",2
1017,3.5,10,3.262448274810963,Swiss Family Robinson (1960),Adventure|Children,"['Adventure', 'Children']",2
1018,2.4166666666666665,6,3.262448274810963,That Darn Cat! (1965),Children|Comedy|Mystery,"['Children', 'Comedy', 'Mystery']",3
1019,3.4705882352941178,17,3.262448274810963,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,"['Adventure', 'Drama', 'Sci-Fi']",3
1020,3.081081081081081,37,3.262448274810963,Cool Runnings (1993),Comedy,['Comedy'],1
1021,2.3333333333333335,27,3.262448274810963,Angels in the Outfield (1994),Children|Comedy,"['Children', 'Comedy']",2
1022,3.488095238095238,42,3.262448274810963,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",5
1023,3.6153846153846154,13,3.262448274810963,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,"['Animation', 'Children', 'Musical']",3
1024,3.6666666666666665,6,3.262448274810963,"Three Caballeros, The (1945)",Animation|Children|Musical,"['Animation', 'Children', 'Musical']",3
1025,3.58,25,3.262448274810963,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,"['Animation', 'Children', 'Fantasy', 'Musical']",4
1027,3.017857142857143,28,3.262448274810963,Robin Hood: Prince of Thieves (1991),Adventure|Drama,"['Adventure', 'Drama']",2
1028,3.887323943661972,71,3.262448274810963,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,"['Children', 'Comedy', 'Fantasy', 'Musical']",4
1029,3.3857142857142857,35,3.262448274810963,Dumbo (1941),Animation|Children|Drama|Musical,"['Animation', 'Children', 'Drama', 'Musical']",4
1030,2.7666666666666666,15,3.262448274810963,Pete's Dragon (1977),Adventure|Animation|Children|Musical,"['Adventure', 'Animation', 'Children', 'Musical']",4
1031,3.4791666666666665,24,3.262448274810963,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,"['Adventure', 'Children', 'Musical']",3
1032,3.375,40,3.262448274810963,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",5
1033,3.575,20,3.262448274810963,"Fox and the Hound, The (1981)",Animation|Children|Drama,"['Animation', 'Children', 'Drama']",3
1034,3.1,5,3.262448274810963,Freeway (1996),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",4
1035,3.9375,64,3.262448274810963,"Sound of Music, The (1965)",Musical|Romance,"['Musical', 'Romance']",2
1036,3.8620689655172415,145,3.262448274810963,Die Hard (1988),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",3
1037,2.7708333333333335,24,3.262448274810963,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",4
1040,3.0,1,3.262448274810963,"Secret Agent, The (1996)",Drama,['Drama'],1
1041,4.590909090909091,11,3.262448274810963,Secrets & Lies (1996),Drama,['Drama'],1
1042,3.2738095238095237,42,3.262448274810963,That Thing You Do! (1996),Comedy|Drama,"['Comedy', 'Drama']",2
1043,2.4,5,3.262448274810963,To Gillian on Her 37th Birthday (1996),Drama|Romance,"['Drama', 'Romance']",2
1046,4.5,4,3.262448274810963,Beautiful Thing (1996),Drama|Romance,"['Drama', 'Romance']",2
1047,3.3181818181818183,33,3.262448274810963,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",3
1049,3.4761904761904763,21,3.262448274810963,"Ghost and the Darkness, The (1996)",Action|Adventure,"['Action', 'Adventure']",2
1050,3.9,5,3.262448274810963,Looking for Richard (1996),Documentary|Drama,"['Documentary', 'Drama']",2
1051,4.0,3,3.262448274810963,Trees Lounge (1996),Drama,['Drama'],1
1053,3.0,1,3.262448274810963,Normal Life (1996),Crime|Drama|Romance,"['Crime', 'Drama', 'Romance']",3
1054,2.0,1,3.262448274810963,Get on the Bus (1996),Drama,['Drama'],1
1055,1.5,2,3.262448274810963,Shadow Conspiracy (1997),Thriller,['Thriller'],1
1056,3.0714285714285716,7,3.262448274810963,Jude (1996),Drama,['Drama'],1
1057,3.466666666666667,15,3.262448274810963,Everyone Says I Love You (1996),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
1059,3.7222222222222223,36,3.262448274810963,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,"['Drama', 'Romance']",2
1060,3.6944444444444446,36,3.262448274810963,Swingers (1996),Comedy|Drama,"['Comedy', 'Drama']",2
1061,3.6724137931034484,29,3.262448274810963,Sleepers (1996),Thriller,['Thriller'],1
1064,3.1538461538461537,13,3.262448274810963,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",6
1066,4.5,4,3.262448274810963,Shall We Dance (1937),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
1068,3.5,1,3.262448274810963,Crossfire (1947),Crime|Film-Noir,"['Crime', 'Film-Noir']",2
1073,3.8739495798319328,119,3.262448274810963,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,"['Children', 'Comedy', 'Fantasy', 'Musical']",4
1077,3.75,28,3.262448274810963,Sleeper (1973),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",2
1078,3.409090909090909,11,3.262448274810963,Bananas (1971),Comedy|War,"['Comedy', 'War']",2
1079,3.9225352112676055,71,3.262448274810963,"Fish Called Wanda, A (1988)",Comedy|Crime,"['Comedy', 'Crime']",2
1080,3.9269662921348316,89,3.262448274810963,Monty Python's Life of Brian (1979),Comedy,['Comedy'],1
1081,3.5416666666666665,12,3.262448274810963,Victor/Victoria (1982),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",3
1082,3.5833333333333335,6,3.262448274810963,"Candidate, The (1972)",Drama,['Drama'],1
1083,3.3333333333333335,6,3.262448274810963,"Great Race, The (1965)",Comedy|Musical,"['Comedy', 'Musical']",2
1084,4.071428571428571,35,3.262448274810963,Bonnie and Clyde (1967),Crime|Drama,"['Crime', 'Drama']",2
1085,3.5,2,3.262448274810963,"Old Man and the Sea, The (1958)",Adventure|Drama,"['Adventure', 'Drama']",2
1086,4.1,25,3.262448274810963,Dial M for Murder (1954),Crime|Mystery|Thriller,"['Crime', 'Mystery', 'Thriller']",3
1088,3.369047619047619,42,3.262448274810963,Dirty Dancing (1987),Drama|Musical|Romance,"['Drama', 'Musical', 'Romance']",3
1089,4.202290076335878,131,3.262448274810963,Reservoir Dogs (1992),Crime|Mystery|Thriller,"['Crime', 'Mystery', 'Thriller']",3
1090,3.984126984126984,63,3.262448274810963,Platoon (1986),Drama|War,"['Drama', 'War']",2
1091,2.5476190476190474,21,3.262448274810963,Weekend at Bernie's (1989),Comedy,['Comedy'],1
1092,3.1914893617021276,47,3.262448274810963,Basic Instinct (1992),Crime|Mystery|Thriller,"['Crime', 'Mystery', 'Thriller']",3
1093,3.4054054054054053,37,3.262448274810963,"Doors, The (1991)",Drama,['Drama'],1
1094,3.4404761904761907,42,3.262448274810963,"Crying Game, The (1992)",Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",3
1095,3.6666666666666665,15,3.262448274810963,Glengarry Glen Ross (1992),Drama,['Drama'],1
1096,4.05,10,3.262448274810963,Sophie's Choice (1982),Drama,['Drama'],1
1097,3.7663934426229506,122,3.262448274810963,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,"['Children', 'Drama', 'Sci-Fi']",3
1099,3.375,4,3.262448274810963,"Christmas Carol, A (1938)",Children|Drama|Fantasy,"['Children', 'Drama', 'Fantasy']",3
1100,2.710526315789474,19,3.262448274810963,Days of Thunder (1990),Action|Drama|Romance,"['Action', 'Drama', 'Romance']",3
1101,3.3012048192771086,83,3.262448274810963,Top Gun (1986),Action|Romance,"['Action', 'Romance']",2
1103,4.1,15,3.262448274810963,Rebel Without a Cause (1955),Drama,['Drama'],1
1104,4.475,20,3.262448274810963,"Streetcar Named Desire, A (1951)",Drama,['Drama'],1
1105,4.666666666666667,3,3.262448274810963,Children of the Corn IV: The Gathering (1996),Horror,['Horror'],1
1107,2.0,2,3.262448274810963,Loser (1991),Comedy,['Comedy'],1
1111,4.125,4,3.262448274810963,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,['Documentary'],1
1112,4.5,2,3.262448274810963,Palookaville (1996),Action|Comedy|Drama,"['Action', 'Comedy', 'Drama']",3
1114,3.0,1,3.262448274810963,"Funeral, The (1996)",Crime|Drama,"['Crime', 'Drama']",2
1116,4.0,1,3.262448274810963,"Single Girl, A (Fille seule, La) (1995)",Drama,['Drama'],1
1117,3.5,1,3.262448274810963,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,['Drama'],1
1119,3.0,1,3.262448274810963,Drunks (1995),Drama,['Drama'],1
1120,3.537037037037037,27,3.262448274810963,"People vs. Larry Flynt, The (1996)",Comedy|Drama,"['Comedy', 'Drama']",2
1121,4.0,1,3.262448274810963,Glory Daze (1995),Drama,['Drama'],1
1123,4.25,2,3.262448274810963,"Perfect Candidate, A (1996)",Documentary,['Documentary'],1
1124,3.6538461538461537,13,3.262448274810963,On Golden Pond (1981),Drama,['Drama'],1
1125,3.6875,24,3.262448274810963,"Return of the Pink Panther, The (1975)",Comedy|Crime,"['Comedy', 'Crime']",2
1126,2.8333333333333335,6,3.262448274810963,Drop Dead Fred (1991),Comedy|Fantasy,"['Comedy', 'Fantasy']",2
1127,3.475806451612903,62,3.262448274810963,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",4
1128,2.5,5,3.262448274810963,"Fog, The (1980)",Horror,['Horror'],1
1129,3.448717948717949,39,3.262448274810963,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",4
1130,2.9,5,3.262448274810963,"Howling, The (1980)",Horror|Mystery,"['Horror', 'Mystery']",2
1131,4.090909090909091,11,3.262448274810963,Jean de Florette (1986),Drama|Mystery,"['Drama', 'Mystery']",2
1132,4.0625,8,3.262448274810963,Manon of the Spring (Manon des sources) (1986),Drama,['Drama'],1
1135,3.1153846153846154,13,3.262448274810963,Private Benjamin (1980),Comedy,['Comedy'],1
1136,4.161764705882353,136,3.262448274810963,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,"['Adventure', 'Comedy', 'Fantasy']",3
1137,4.0,1,3.262448274810963,Hustler White (1996),Romance,['Romance'],1
1140,5.0,1,3.262448274810963,Entertaining Angels: The Dorothy Day Story (1996),Drama,['Drama'],1
1144,4.0,1,3.262448274810963,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,['Documentary'],1
1147,3.9,10,3.262448274810963,When We Were Kings (1996),Documentary,['Documentary'],1
1148,4.035714285714286,56,3.262448274810963,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,"['Animation', 'Children', 'Comedy', 'Crime']",4
1150,4.333333333333333,3,3.262448274810963,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,['Drama'],1
1151,5.0,2,3.262448274810963,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,"['Animation', 'Comedy', 'Drama', 'Fantasy']",4
1156,3.5,1,3.262448274810963,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama,['Drama'],1
1161,3.6666666666666665,3,3.262448274810963,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,"['Drama', 'War']",2
1162,3.0,1,3.262448274810963,"Ruling Class, The (1972)",Comedy|Drama,"['Comedy', 'Drama']",2
1163,1.0,1,3.262448274810963,Mina Tannenbaum (1994),Drama,['Drama'],1
1167,3.5,2,3.262448274810963,Dear God (1996),Comedy,['Comedy'],1
1170,2.5,2,3.262448274810963,Best of the Best 3: No Turning Back (1995),Action,['Action'],1
1171,3.3529411764705883,17,3.262448274810963,Bob Roberts (1992),Comedy,['Comedy'],1
1172,4.161764705882353,34,3.262448274810963,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,['Drama'],1
1173,3.1363636363636362,11,3.262448274810963,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,"['Comedy', 'Drama']",2
1175,3.8333333333333335,21,3.262448274810963,Delicatessen (1991),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3
1176,4.0,3,3.262448274810963,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance,"['Drama', 'Fantasy', 'Romance']",3
1177,4.0,6,3.262448274810963,Enchanted April (1992),Drama|Romance,"['Drama', 'Romance']",2
1178,4.541666666666667,12,3.262448274810963,Paths of Glory (1957),Drama|War,"['Drama', 'War']",2
1179,3.6296296296296298,27,3.262448274810963,"Grifters, The (1990)",Crime|Drama|Film-Noir,"['Crime', 'Drama', 'Film-Noir']",3
1180,3.0,1,3.262448274810963,Hear My Song (1991),Comedy,['Comedy'],1
1183,3.7111111111111112,45,3.262448274810963,"English Patient, The (1996)",Drama|Romance|War,"['Drama', 'Romance', 'War']",3
1184,3.9285714285714284,7,3.262448274810963,Mediterraneo (1991),Comedy|Drama,"['Comedy', 'Drama']",2
1185,3.95,10,3.262448274810963,My Left Foot (1989),Drama,['Drama'],1
1186,3.5869565217391304,23,3.262448274810963,"Sex, Lies, and Videotape (1989)",Drama,['Drama'],1
1187,3.6,5,3.262448274810963,Passion Fish (1992),Drama,['Drama'],1
1188,3.659090909090909,22,3.262448274810963,Strictly Ballroom (1992),Comedy|Romance,"['Comedy', 'Romance']",2
1189,4.0,11,3.262448274810963,"Thin Blue Line, The (1988)",Documentary,['Documentary'],1
1190,3.1666666666666665,6,3.262448274810963,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,"['Crime', 'Drama', 'Romance']",3
1191,3.5,6,3.262448274810963,Madonna: Truth or Dare (1991),Documentary|Musical,"['Documentary', 'Musical']",2
1192,4.5,5,3.262448274810963,Paris Is Burning (1990),Documentary,['Documentary'],1
1193,4.203007518796992,133,3.262448274810963,One Flew Over the Cuckoo's Nest (1975),Drama,['Drama'],1
1194,3.590909090909091,11,3.262448274810963,Cheech and Chong's Up in Smoke (1978),Comedy,['Comedy'],1
1196,4.2156398104265405,211,3.262448274810963,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",3
1197,4.232394366197183,142,3.262448274810963,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",5
1198,4.2075,200,3.262448274810963,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,"['Action', 'Adventure']",2
1199,4.177966101694915,59,3.262448274810963,Brazil (1985),Fantasy|Sci-Fi,"['Fantasy', 'Sci-Fi']",2
1200,3.9642857142857144,126,3.262448274810963,Aliens (1986),Action|Adventure|Horror|Sci-Fi,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",4
1201,4.145833333333333,72,3.262448274810963,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,"['Action', 'Adventure', 'Western']",3
1202,3.857142857142857,7,3.262448274810963,Withnail & I (1987),Comedy,['Comedy'],1
1203,4.149122807017544,57,3.262448274810963,12 Angry Men (1957),Drama,['Drama'],1
